Request id,Pickup point,Driver id,Driver assigned or not ?,Status,Request Timestamp,Request Date,Request Time,Req. time in hr ,Time Slot ,Request weekday,Drop Timestamp,Drop Date,Drop Time,Trip completed ?,Trip duration ,Time Duration In Mins.
4149,City,NA,No,No Cars Available,14-07-2016 04:59,14-07-2016,04:59,4.00,Early Morning,Thursday,NA,NA,,No,,
4150,City,107,Yes,Trip Completed,14-07-2016 04:51,14-07-2016,04:51,4.00,Early Morning,Thursday,14-07-2016 05:50,14-07-2016,05:50,yes,00:59,59.00
4151,City,148,Yes,Trip Completed,14-07-2016 04:58,14-07-2016,04:58,4.00,Early Morning,Thursday,14-07-2016 06:08,14-07-2016,06:08,yes,01:10,70.00
4152,City,NA,No,No Cars Available,14-07-2016 04:55,14-07-2016,04:55,4.00,Early Morning,Thursday,NA,NA,,No,,
4153,City,166,Yes,Cancelled,14-07-2016 04:59,14-07-2016,04:59,4.00,Early Morning,Thursday,NA,NA,,No,,
4154,City,211,Yes,Cancelled,14-07-2016 05:07,14-07-2016,05:07,5.00,Early Morning,Thursday,NA,NA,,No,,
4155,City,92,Yes,Cancelled,14-07-2016 05:06,14-07-2016,05:06,5.00,Early Morning,Thursday,NA,NA,,No,,
4156,City,142,Yes,Trip Completed,14-07-2016 05:07,14-07-2016,05:07,5.00,Early Morning,Thursday,14-07-2016 06:06,14-07-2016,06:06,yes,00:59,59.00
4157,Airport,194,Yes,Trip Completed,14-07-2016 05:04,14-07-2016,05:04,5.00,Early Morning,Thursday,14-07-2016 05:32,14-07-2016,05:32,yes,00:28,28.00
4158,City,299,Yes,Cancelled,14-07-2016 05:03,14-07-2016,05:03,5.00,Early Morning,Thursday,NA,NA,,No,,
4159,Airport,NA,No,No Cars Available,14-07-2016 05:05,14-07-2016,05:05,5.00,Early Morning,Thursday,NA,NA,,No,,
4160,City,213,Yes,Cancelled,14-07-2016 05:05,14-07-2016,05:05,5.00,Early Morning,Thursday,NA,NA,,No,,
4161,City,237,Yes,Cancelled,14-07-2016 05:06,14-07-2016,05:06,5.00,Early Morning,Thursday,NA,NA,,No,,
4162,City,76,Yes,Trip Completed,14-07-2016 05:06,14-07-2016,05:06,5.00,Early Morning,Thursday,14-07-2016 06:16,14-07-2016,06:16,yes,01:10,70.00
4163,Airport,132,Yes,Cancelled,14-07-2016 05:08,14-07-2016,05:08,5.00,Early Morning,Thursday,NA,NA,,No,,
4164,City,299,Yes,Cancelled,14-07-2016 05:06,14-07-2016,05:06,5.00,Early Morning,Thursday,NA,NA,,No,,
4165,City,58,Yes,Cancelled,14-07-2016 05:07,14-07-2016,05:07,5.00,Early Morning,Thursday,NA,NA,,No,,
4166,City,78,Yes,Cancelled,14-07-2016 05:10,14-07-2016,05:10,5.00,Early Morning,Thursday,NA,NA,,No,,
4167,City,93,Yes,Cancelled,14-07-2016 05:13,14-07-2016,05:13,5.00,Early Morning,Thursday,NA,NA,,No,,
4168,City,164,Yes,Cancelled,14-07-2016 05:05,14-07-2016,05:05,5.00,Early Morning,Thursday,NA,NA,,No,,
4169,City,261,Yes,Cancelled,14-07-2016 05:12,14-07-2016,05:12,5.00,Early Morning,Thursday,NA,NA,,No,,
4170,City,247,Yes,Cancelled,14-07-2016 05:09,14-07-2016,05:09,5.00,Early Morning,Thursday,NA,NA,,No,,
4171,City,249,Yes,Cancelled,14-07-2016 05:11,14-07-2016,05:11,5.00,Early Morning,Thursday,NA,NA,,No,,
4172,City,NA,No,No Cars Available,14-07-2016 05:17,14-07-2016,05:17,5.00,Early Morning,Thursday,NA,NA,,No,,
4173,City,96,Yes,Cancelled,14-07-2016 05:08,14-07-2016,05:08,5.00,Early Morning,Thursday,NA,NA,,No,,
4174,City,8,Yes,Cancelled,14-07-2016 05:19,14-07-2016,05:19,5.00,Early Morning,Thursday,NA,NA,,No,,
4175,City,33,Yes,Trip Completed,14-07-2016 05:11,14-07-2016,05:11,5.00,Early Morning,Thursday,14-07-2016 06:15,14-07-2016,06:15,yes,01:04,64.00
4176,Airport,106,Yes,Trip Completed,14-07-2016 05:18,14-07-2016,05:18,5.00,Early Morning,Thursday,14-07-2016 06:01,14-07-2016,06:01,yes,00:43,43.00
4177,City,236,Yes,Trip Completed,14-07-2016 05:17,14-07-2016,05:17,5.00,Early Morning,Thursday,14-07-2016 06:26,14-07-2016,06:26,yes,01:09,69.00
4178,City,10,Yes,Cancelled,14-07-2016 05:22,14-07-2016,05:22,5.00,Early Morning,Thursday,NA,NA,,No,,
4179,City,81,Yes,Cancelled,14-07-2016 05:27,14-07-2016,05:27,5.00,Early Morning,Thursday,NA,NA,,No,,
4180,Airport,200,Yes,Trip Completed,14-07-2016 05:18,14-07-2016,05:18,5.00,Early Morning,Thursday,14-07-2016 05:52,14-07-2016,05:52,yes,00:34,34.00
4181,City,NA,No,No Cars Available,14-07-2016 05:25,14-07-2016,05:25,5.00,Early Morning,Thursday,NA,NA,,No,,
4182,Airport,51,Yes,Trip Completed,14-07-2016 05:24,14-07-2016,05:24,5.00,Early Morning,Thursday,14-07-2016 06:24,14-07-2016,06:24,yes,01:00,60.00
4183,City,140,Yes,Cancelled,14-07-2016 05:20,14-07-2016,05:20,5.00,Early Morning,Thursday,NA,NA,,No,,
4184,City,147,Yes,Cancelled,14-07-2016 05:19,14-07-2016,05:19,5.00,Early Morning,Thursday,NA,NA,,No,,
4185,City,204,Yes,Cancelled,14-07-2016 05:16,14-07-2016,05:16,5.00,Early Morning,Thursday,NA,NA,,No,,
4186,City,108,Yes,Cancelled,14-07-2016 05:24,14-07-2016,05:24,5.00,Early Morning,Thursday,NA,NA,,No,,
4187,City,114,Yes,Cancelled,14-07-2016 05:27,14-07-2016,05:27,5.00,Early Morning,Thursday,NA,NA,,No,,
4188,City,73,Yes,Trip Completed,14-07-2016 05:29,14-07-2016,05:29,5.00,Early Morning,Thursday,14-07-2016 05:59,14-07-2016,05:59,yes,00:30,30.00
4189,City,96,Yes,Cancelled,14-07-2016 05:25,14-07-2016,05:25,5.00,Early Morning,Thursday,NA,NA,,No,,
4190,City,NA,No,No Cars Available,14-07-2016 05:21,14-07-2016,05:21,5.00,Early Morning,Thursday,NA,NA,,No,,
4191,City,NA,No,No Cars Available,14-07-2016 05:32,14-07-2016,05:32,5.00,Early Morning,Thursday,NA,NA,,No,,
4192,City,149,Yes,Cancelled,14-07-2016 05:25,14-07-2016,05:25,5.00,Early Morning,Thursday,NA,NA,,No,,
4193,City,NA,No,No Cars Available,14-07-2016 05:25,14-07-2016,05:25,5.00,Early Morning,Thursday,NA,NA,,No,,
4194,Airport,81,Yes,Trip Completed,14-07-2016 05:27,14-07-2016,05:27,5.00,Early Morning,Thursday,14-07-2016 06:13,14-07-2016,06:13,yes,00:46,46.00
4195,City,85,Yes,Cancelled,14-07-2016 05:28,14-07-2016,05:28,5.00,Early Morning,Thursday,NA,NA,,No,,
4196,City,155,Yes,Trip Completed,14-07-2016 05:29,14-07-2016,05:29,5.00,Early Morning,Thursday,14-07-2016 06:36,14-07-2016,06:36,yes,01:07,67.00
4197,City,177,Yes,Cancelled,14-07-2016 05:27,14-07-2016,05:27,5.00,Early Morning,Thursday,NA,NA,,No,,
4198,Airport,13,Yes,Trip Completed,14-07-2016 05:32,14-07-2016,05:32,5.00,Early Morning,Thursday,14-07-2016 06:45,14-07-2016,06:45,yes,01:13,73.00
4199,City,231,Yes,Trip Completed,14-07-2016 05:32,14-07-2016,05:32,5.00,Early Morning,Thursday,14-07-2016 06:29,14-07-2016,06:29,yes,00:57,57.00
4200,City,NA,No,No Cars Available,14-07-2016 05:32,14-07-2016,05:32,5.00,Early Morning,Thursday,NA,NA,,No,,
4201,City,162,Yes,Cancelled,14-07-2016 05:32,14-07-2016,05:32,5.00,Early Morning,Thursday,NA,NA,,No,,
4202,City,256,Yes,Cancelled,14-07-2016 05:37,14-07-2016,05:37,5.00,Early Morning,Thursday,NA,NA,,No,,
4203,City,257,Yes,Cancelled,14-07-2016 05:36,14-07-2016,05:36,5.00,Early Morning,Thursday,NA,NA,,No,,
4204,City,43,Yes,Trip Completed,14-07-2016 05:36,14-07-2016,05:36,5.00,Early Morning,Thursday,14-07-2016 06:23,14-07-2016,06:23,yes,00:47,47.00
4205,City,210,Yes,Trip Completed,14-07-2016 05:35,14-07-2016,05:35,5.00,Early Morning,Thursday,14-07-2016 06:38,14-07-2016,06:38,yes,01:03,63.00
4206,City,184,Yes,Cancelled,14-07-2016 05:34,14-07-2016,05:34,5.00,Early Morning,Thursday,NA,NA,,No,,
4207,City,275,Yes,Cancelled,14-07-2016 05:30,14-07-2016,05:30,5.00,Early Morning,Thursday,NA,NA,,No,,
4208,City,NA,No,No Cars Available,14-07-2016 05:39,14-07-2016,05:39,5.00,Early Morning,Thursday,NA,NA,,No,,
4209,City,37,Yes,Trip Completed,14-07-2016 05:37,14-07-2016,05:37,5.00,Early Morning,Thursday,14-07-2016 06:42,14-07-2016,06:42,yes,01:05,65.00
4210,City,128,Yes,Trip Completed,14-07-2016 05:38,14-07-2016,05:38,5.00,Early Morning,Thursday,14-07-2016 06:44,14-07-2016,06:44,yes,01:06,66.00
4211,City,225,Yes,Cancelled,14-07-2016 05:37,14-07-2016,05:37,5.00,Early Morning,Thursday,NA,NA,,No,,
4212,City,228,Yes,Trip Completed,14-07-2016 05:33,14-07-2016,05:33,5.00,Early Morning,Thursday,14-07-2016 06:12,14-07-2016,06:12,yes,00:39,39.00
4213,City,290,Yes,Cancelled,14-07-2016 05:39,14-07-2016,05:39,5.00,Early Morning,Thursday,NA,NA,,No,,
4214,City,244,Yes,Trip Completed,14-07-2016 05:45,14-07-2016,05:45,5.00,Early Morning,Thursday,14-07-2016 06:12,14-07-2016,06:12,yes,00:27,27.00
4215,Airport,82,Yes,Trip Completed,14-07-2016 05:40,14-07-2016,05:40,5.00,Early Morning,Thursday,14-07-2016 06:38,14-07-2016,06:38,yes,00:58,58.00
4216,Airport,189,Yes,Trip Completed,14-07-2016 05:38,14-07-2016,05:38,5.00,Early Morning,Thursday,14-07-2016 06:36,14-07-2016,06:36,yes,00:58,58.00
4217,City,NA,No,No Cars Available,14-07-2016 05:45,14-07-2016,05:45,5.00,Early Morning,Thursday,NA,NA,,No,,
4218,Airport,38,Yes,Trip Completed,14-07-2016 05:38,14-07-2016,05:38,5.00,Early Morning,Thursday,14-07-2016 06:24,14-07-2016,06:24,yes,00:46,46.00
4219,City,NA,No,No Cars Available,14-07-2016 05:42,14-07-2016,05:42,5.00,Early Morning,Thursday,NA,NA,,No,,
4220,City,NA,No,No Cars Available,14-07-2016 05:43,14-07-2016,05:43,5.00,Early Morning,Thursday,NA,NA,,No,,
4221,Airport,156,Yes,Trip Completed,14-07-2016 05:46,14-07-2016,05:46,5.00,Early Morning,Thursday,14-07-2016 06:35,14-07-2016,06:35,yes,00:49,49.00
4222,City,227,Yes,Cancelled,14-07-2016 05:44,14-07-2016,05:44,5.00,Early Morning,Thursday,NA,NA,,No,,
4223,City,275,Yes,Cancelled,14-07-2016 05:46,14-07-2016,05:46,5.00,Early Morning,Thursday,NA,NA,,No,,
4224,City,298,Yes,Trip Completed,14-07-2016 05:49,14-07-2016,05:49,5.00,Early Morning,Thursday,14-07-2016 06:54,14-07-2016,06:54,yes,01:05,65.00
4225,City,300,Yes,Cancelled,14-07-2016 05:46,14-07-2016,05:46,5.00,Early Morning,Thursday,NA,NA,,No,,
4226,City,193,Yes,Cancelled,14-07-2016 05:46,14-07-2016,05:46,5.00,Early Morning,Thursday,NA,NA,,No,,
4227,Airport,203,Yes,Trip Completed,14-07-2016 05:49,14-07-2016,05:49,5.00,Early Morning,Thursday,14-07-2016 06:53,14-07-2016,06:53,yes,01:04,64.00
4228,City,NA,No,No Cars Available,14-07-2016 05:53,14-07-2016,05:53,5.00,Early Morning,Thursday,NA,NA,,No,,
4229,City,NA,No,No Cars Available,14-07-2016 05:56,14-07-2016,05:56,5.00,Early Morning,Thursday,NA,NA,,No,,
4230,City,61,Yes,Cancelled,14-07-2016 05:50,14-07-2016,05:50,5.00,Early Morning,Thursday,NA,NA,,No,,
4231,City,144,Yes,Cancelled,14-07-2016 05:56,14-07-2016,05:56,5.00,Early Morning,Thursday,NA,NA,,No,,
4232,City,259,Yes,Cancelled,14-07-2016 05:55,14-07-2016,05:55,5.00,Early Morning,Thursday,NA,NA,,No,,
4233,Airport,55,Yes,Trip Completed,14-07-2016 05:51,14-07-2016,05:51,5.00,Early Morning,Thursday,14-07-2016 06:58,14-07-2016,06:58,yes,01:07,67.00
4234,City,185,Yes,Trip Completed,14-07-2016 05:59,14-07-2016,05:59,5.00,Early Morning,Thursday,14-07-2016 07:01,14-07-2016,07:01,yes,01:02,62.00
4235,City,181,Yes,Cancelled,14-07-2016 05:51,14-07-2016,05:51,5.00,Early Morning,Thursday,NA,NA,,No,,
4236,City,267,Yes,Cancelled,14-07-2016 05:53,14-07-2016,05:53,5.00,Early Morning,Thursday,NA,NA,,No,,
4237,City,NA,No,No Cars Available,14-07-2016 05:52,14-07-2016,05:52,5.00,Early Morning,Thursday,NA,NA,,No,,
4238,City,78,Yes,Cancelled,14-07-2016 05:54,14-07-2016,05:54,5.00,Early Morning,Thursday,NA,NA,,No,,
4239,City,192,Yes,Cancelled,14-07-2016 05:56,14-07-2016,05:56,5.00,Early Morning,Thursday,NA,NA,,No,,
4240,City,NA,No,No Cars Available,14-07-2016 05:56,14-07-2016,05:56,5.00,Early Morning,Thursday,NA,NA,,No,,
4241,City,NA,No,No Cars Available,14-07-2016 06:01,14-07-2016,06:01,6.00,Early Morning,Thursday,NA,NA,,No,,
4242,City,34,Yes,Cancelled,14-07-2016 06:03,14-07-2016,06:03,6.00,Early Morning,Thursday,NA,NA,,No,,
4243,Airport,41,Yes,Trip Completed,14-07-2016 06:02,14-07-2016,06:02,6.00,Early Morning,Thursday,14-07-2016 06:37,14-07-2016,06:37,yes,00:35,35.00
4244,City,NA,No,No Cars Available,14-07-2016 06:00,14-07-2016,06:00,6.00,Early Morning,Thursday,NA,NA,,No,,
4245,City,105,Yes,Cancelled,14-07-2016 05:58,14-07-2016,05:58,5.00,Early Morning,Thursday,NA,NA,,No,,
4246,City,NA,No,No Cars Available,14-07-2016 05:58,14-07-2016,05:58,5.00,Early Morning,Thursday,NA,NA,,No,,
4247,City,NA,No,No Cars Available,14-07-2016 06:03,14-07-2016,06:03,6.00,Early Morning,Thursday,NA,NA,,No,,
4248,City,246,Yes,Cancelled,14-07-2016 06:02,14-07-2016,06:02,6.00,Early Morning,Thursday,NA,NA,,No,,
4249,City,118,Yes,Trip Completed,14-07-2016 06:03,14-07-2016,06:03,6.00,Early Morning,Thursday,14-07-2016 06:57,14-07-2016,06:57,yes,00:54,54.00
4250,City,229,Yes,Trip Completed,14-07-2016 05:58,14-07-2016,05:58,5.00,Early Morning,Thursday,14-07-2016 06:32,14-07-2016,06:32,yes,00:34,34.00
4251,City,296,Yes,Cancelled,14-07-2016 05:55,14-07-2016,05:55,5.00,Early Morning,Thursday,NA,NA,,No,,
4252,City,178,Yes,Trip Completed,14-07-2016 06:05,14-07-2016,06:05,6.00,Early Morning,Thursday,14-07-2016 06:46,14-07-2016,06:46,yes,00:41,41.00
4253,City,256,Yes,Cancelled,14-07-2016 06:02,14-07-2016,06:02,6.00,Early Morning,Thursday,NA,NA,,No,,
4254,City,205,Yes,Trip Completed,14-07-2016 06:06,14-07-2016,06:06,6.00,Early Morning,Thursday,14-07-2016 07:12,14-07-2016,07:12,yes,01:06,66.00
4255,City,207,Yes,Cancelled,14-07-2016 06:08,14-07-2016,06:08,6.00,Early Morning,Thursday,NA,NA,,No,,
4256,City,NA,No,No Cars Available,14-07-2016 06:05,14-07-2016,06:05,6.00,Early Morning,Thursday,NA,NA,,No,,
4257,City,95,Yes,Trip Completed,14-07-2016 06:10,14-07-2016,06:10,6.00,Early Morning,Thursday,14-07-2016 07:08,14-07-2016,07:08,yes,00:58,58.00
4258,City,287,Yes,Cancelled,14-07-2016 06:12,14-07-2016,06:12,6.00,Early Morning,Thursday,NA,NA,,No,,
4259,City,NA,No,No Cars Available,14-07-2016 06:10,14-07-2016,06:10,6.00,Early Morning,Thursday,NA,NA,,No,,
4260,Airport,19,Yes,Trip Completed,14-07-2016 06:11,14-07-2016,06:11,6.00,Early Morning,Thursday,14-07-2016 06:59,14-07-2016,06:59,yes,00:48,48.00
4261,City,NA,No,No Cars Available,14-07-2016 06:12,14-07-2016,06:12,6.00,Early Morning,Thursday,NA,NA,,No,,
4262,City,NA,No,No Cars Available,14-07-2016 06:15,14-07-2016,06:15,6.00,Early Morning,Thursday,NA,NA,,No,,
4263,Airport,70,Yes,Trip Completed,14-07-2016 06:10,14-07-2016,06:10,6.00,Early Morning,Thursday,14-07-2016 07:25,14-07-2016,07:25,yes,01:15,75.00
4264,City,254,Yes,Trip Completed,14-07-2016 06:15,14-07-2016,06:15,6.00,Early Morning,Thursday,14-07-2016 06:56,14-07-2016,06:56,yes,00:41,41.00
4265,City,NA,No,No Cars Available,14-07-2016 06:12,14-07-2016,06:12,6.00,Early Morning,Thursday,NA,NA,,No,,
4266,Airport,168,Yes,Trip Completed,14-07-2016 06:10,14-07-2016,06:10,6.00,Early Morning,Thursday,14-07-2016 06:56,14-07-2016,06:56,yes,00:46,46.00
4267,City,NA,No,No Cars Available,14-07-2016 06:17,14-07-2016,06:17,6.00,Early Morning,Thursday,NA,NA,,No,,
4269,City,NA,No,No Cars Available,14-07-2016 06:19,14-07-2016,06:19,6.00,Early Morning,Thursday,NA,NA,,No,,
4270,Airport,1,Yes,Trip Completed,14-07-2016 06:15,14-07-2016,06:15,6.00,Early Morning,Thursday,14-07-2016 07:13,14-07-2016,07:13,yes,00:58,58.00
4271,City,127,Yes,Cancelled,14-07-2016 06:13,14-07-2016,06:13,6.00,Early Morning,Thursday,NA,NA,,No,,
4272,City,17,Yes,Cancelled,14-07-2016 06:23,14-07-2016,06:23,6.00,Early Morning,Thursday,NA,NA,,No,,
4273,City,23,Yes,Trip Completed,14-07-2016 06:17,14-07-2016,06:17,6.00,Early Morning,Thursday,14-07-2016 07:02,14-07-2016,07:02,yes,00:45,45.00
4274,City,96,Yes,Trip Completed,14-07-2016 06:18,14-07-2016,06:18,6.00,Early Morning,Thursday,14-07-2016 07:27,14-07-2016,07:27,yes,01:09,69.00
4275,City,NA,No,No Cars Available,14-07-2016 06:22,14-07-2016,06:22,6.00,Early Morning,Thursday,NA,NA,,No,,
4276,City,39,Yes,Trip Completed,14-07-2016 06:22,14-07-2016,06:22,6.00,Early Morning,Thursday,14-07-2016 07:23,14-07-2016,07:23,yes,01:01,61.00
4277,City,270,Yes,Trip Completed,14-07-2016 06:22,14-07-2016,06:22,6.00,Early Morning,Thursday,14-07-2016 07:19,14-07-2016,07:19,yes,00:57,57.00
4278,City,69,Yes,Cancelled,14-07-2016 06:26,14-07-2016,06:26,6.00,Early Morning,Thursday,NA,NA,,No,,
4279,City,NA,No,No Cars Available,14-07-2016 06:29,14-07-2016,06:29,6.00,Early Morning,Thursday,NA,NA,,No,,
4280,City,4,Yes,Cancelled,14-07-2016 06:33,14-07-2016,06:33,6.00,Early Morning,Thursday,NA,NA,,No,,
4281,City,108,Yes,Cancelled,14-07-2016 06:23,14-07-2016,06:23,6.00,Early Morning,Thursday,NA,NA,,No,,
4282,City,NA,No,No Cars Available,14-07-2016 06:31,14-07-2016,06:31,6.00,Early Morning,Thursday,NA,NA,,No,,
4283,City,NA,No,No Cars Available,14-07-2016 06:31,14-07-2016,06:31,6.00,Early Morning,Thursday,NA,NA,,No,,
4284,Airport,130,Yes,Trip Completed,14-07-2016 06:33,14-07-2016,06:33,6.00,Early Morning,Thursday,14-07-2016 07:10,14-07-2016,07:10,yes,00:37,37.00
4285,City,226,Yes,Trip Completed,14-07-2016 06:33,14-07-2016,06:33,6.00,Early Morning,Thursday,14-07-2016 07:45,14-07-2016,07:45,yes,01:12,72.00
4286,City,47,Yes,Trip Completed,14-07-2016 06:35,14-07-2016,06:35,6.00,Early Morning,Thursday,14-07-2016 07:35,14-07-2016,07:35,yes,01:00,60.00
4287,City,157,Yes,Cancelled,14-07-2016 06:33,14-07-2016,06:33,6.00,Early Morning,Thursday,NA,NA,,No,,
4288,City,251,Yes,Trip Completed,14-07-2016 06:35,14-07-2016,06:35,6.00,Early Morning,Thursday,14-07-2016 07:14,14-07-2016,07:14,yes,00:39,39.00
4289,City,NA,No,No Cars Available,14-07-2016 06:35,14-07-2016,06:35,6.00,Early Morning,Thursday,NA,NA,,No,,
4290,City,284,Yes,Trip Completed,14-07-2016 06:36,14-07-2016,06:36,6.00,Early Morning,Thursday,14-07-2016 07:36,14-07-2016,07:36,yes,01:00,60.00
4291,City,NA,No,No Cars Available,14-07-2016 06:40,14-07-2016,06:40,6.00,Early Morning,Thursday,NA,NA,,No,,
4292,City,NA,No,No Cars Available,14-07-2016 06:42,14-07-2016,06:42,6.00,Early Morning,Thursday,NA,NA,,No,,
4293,City,11,Yes,Trip Completed,14-07-2016 06:42,14-07-2016,06:42,6.00,Early Morning,Thursday,14-07-2016 07:12,14-07-2016,07:12,yes,00:30,30.00
4294,City,84,Yes,Cancelled,14-07-2016 06:40,14-07-2016,06:40,6.00,Early Morning,Thursday,NA,NA,,No,,
4295,City,NA,No,No Cars Available,14-07-2016 06:42,14-07-2016,06:42,6.00,Early Morning,Thursday,NA,NA,,No,,
4296,City,5,Yes,Cancelled,14-07-2016 06:39,14-07-2016,06:39,6.00,Early Morning,Thursday,NA,NA,,No,,
4297,City,5,Yes,Trip Completed,14-07-2016 06:43,14-07-2016,06:43,6.00,Early Morning,Thursday,14-07-2016 07:49,14-07-2016,07:49,yes,01:06,66.00
4298,City,77,Yes,Cancelled,14-07-2016 06:40,14-07-2016,06:40,6.00,Early Morning,Thursday,NA,NA,,No,,
4299,City,230,Yes,Trip Completed,14-07-2016 06:40,14-07-2016,06:40,6.00,Early Morning,Thursday,14-07-2016 07:36,14-07-2016,07:36,yes,00:56,56.00
4300,City,78,Yes,Trip Completed,14-07-2016 06:46,14-07-2016,06:46,6.00,Early Morning,Thursday,14-07-2016 07:59,14-07-2016,07:59,yes,01:13,73.00
4301,City,86,Yes,Cancelled,14-07-2016 06:46,14-07-2016,06:46,6.00,Early Morning,Thursday,NA,NA,,No,,
4302,City,103,Yes,Cancelled,14-07-2016 06:48,14-07-2016,06:48,6.00,Early Morning,Thursday,NA,NA,,No,,
4303,City,225,Yes,Trip Completed,14-07-2016 06:44,14-07-2016,06:44,6.00,Early Morning,Thursday,14-07-2016 07:41,14-07-2016,07:41,yes,00:57,57.00
4304,City,209,Yes,Cancelled,14-07-2016 06:50,14-07-2016,06:50,6.00,Early Morning,Thursday,NA,NA,,No,,
4305,City,235,Yes,Trip Completed,14-07-2016 06:46,14-07-2016,06:46,6.00,Early Morning,Thursday,14-07-2016 07:58,14-07-2016,07:58,yes,01:12,72.00
4306,City,NA,No,No Cars Available,14-07-2016 06:49,14-07-2016,06:49,6.00,Early Morning,Thursday,NA,NA,,No,,
4307,City,NA,No,No Cars Available,14-07-2016 06:56,14-07-2016,06:56,6.00,Early Morning,Thursday,NA,NA,,No,,
4308,City,157,Yes,Cancelled,14-07-2016 06:48,14-07-2016,06:48,6.00,Early Morning,Thursday,NA,NA,,No,,
4309,Airport,NA,No,No Cars Available,14-07-2016 06:50,14-07-2016,06:50,6.00,Early Morning,Thursday,NA,NA,,No,,
4310,City,177,Yes,Trip Completed,14-07-2016 06:48,14-07-2016,06:48,6.00,Early Morning,Thursday,14-07-2016 07:42,14-07-2016,07:42,yes,00:54,54.00
4311,City,212,Yes,Cancelled,14-07-2016 06:52,14-07-2016,06:52,6.00,Early Morning,Thursday,NA,NA,,No,,
4312,City,45,Yes,Cancelled,14-07-2016 06:49,14-07-2016,06:49,6.00,Early Morning,Thursday,NA,NA,,No,,
4313,City,114,Yes,Trip Completed,14-07-2016 06:49,14-07-2016,06:49,6.00,Early Morning,Thursday,14-07-2016 07:44,14-07-2016,07:44,yes,00:55,55.00
4314,City,133,Yes,Cancelled,14-07-2016 06:51,14-07-2016,06:51,6.00,Early Morning,Thursday,NA,NA,,No,,
4315,City,151,Yes,Trip Completed,14-07-2016 06:46,14-07-2016,06:46,6.00,Early Morning,Thursday,14-07-2016 07:33,14-07-2016,07:33,yes,00:47,47.00
4316,City,234,Yes,Trip Completed,14-07-2016 06:54,14-07-2016,06:54,6.00,Early Morning,Thursday,14-07-2016 08:07,14-07-2016,08:07,yes,01:13,73.00
4317,City,NA,No,No Cars Available,14-07-2016 06:51,14-07-2016,06:51,6.00,Early Morning,Thursday,NA,NA,,No,,
4318,City,NA,No,No Cars Available,14-07-2016 06:51,14-07-2016,06:51,6.00,Early Morning,Thursday,NA,NA,,No,,
4319,Airport,85,Yes,Trip Completed,14-07-2016 06:54,14-07-2016,06:54,6.00,Early Morning,Thursday,14-07-2016 08:09,14-07-2016,08:09,yes,01:15,75.00
4320,City,NA,No,No Cars Available,14-07-2016 07:02,14-07-2016,07:02,7.00,Early Morning,Thursday,NA,NA,,No,,
4321,City,44,Yes,Trip Completed,14-07-2016 06:56,14-07-2016,06:56,6.00,Early Morning,Thursday,14-07-2016 07:47,14-07-2016,07:47,yes,00:51,51.00
4322,Airport,77,Yes,Trip Completed,14-07-2016 07:04,14-07-2016,07:04,7.00,Early Morning,Thursday,14-07-2016 07:30,14-07-2016,07:30,yes,00:26,26.00
4323,City,190,Yes,Cancelled,14-07-2016 07:00,14-07-2016,07:00,7.00,Early Morning,Thursday,NA,NA,,No,,
4324,City,NA,No,No Cars Available,14-07-2016 07:04,14-07-2016,07:04,7.00,Early Morning,Thursday,NA,NA,,No,,
4325,City,243,Yes,Trip Completed,14-07-2016 07:10,14-07-2016,07:10,7.00,Early Morning,Thursday,14-07-2016 08:08,14-07-2016,08:08,yes,00:58,58.00
4326,City,22,Yes,Cancelled,14-07-2016 07:08,14-07-2016,07:08,7.00,Early Morning,Thursday,NA,NA,,No,,
4327,City,139,Yes,Cancelled,14-07-2016 07:07,14-07-2016,07:07,7.00,Early Morning,Thursday,NA,NA,,No,,
4328,City,56,Yes,Cancelled,14-07-2016 07:07,14-07-2016,07:07,7.00,Early Morning,Thursday,NA,NA,,No,,
4329,City,64,Yes,Cancelled,14-07-2016 07:08,14-07-2016,07:08,7.00,Early Morning,Thursday,NA,NA,,No,,
4330,City,262,Yes,Cancelled,14-07-2016 07:13,14-07-2016,07:13,7.00,Early Morning,Thursday,NA,NA,,No,,
4331,City,202,Yes,Cancelled,14-07-2016 07:10,14-07-2016,07:10,7.00,Early Morning,Thursday,NA,NA,,No,,
4332,City,221,Yes,Trip Completed,14-07-2016 07:10,14-07-2016,07:10,7.00,Early Morning,Thursday,14-07-2016 08:06,14-07-2016,08:06,yes,00:56,56.00
4333,City,NA,No,No Cars Available,14-07-2016 07:13,14-07-2016,07:13,7.00,Early Morning,Thursday,NA,NA,,No,,
4334,City,NA,No,No Cars Available,14-07-2016 07:18,14-07-2016,07:18,7.00,Early Morning,Thursday,NA,NA,,No,,
4335,City,8,Yes,Cancelled,14-07-2016 07:13,14-07-2016,07:13,7.00,Early Morning,Thursday,NA,NA,,No,,
4336,City,166,Yes,Trip Completed,14-07-2016 07:14,14-07-2016,07:14,7.00,Early Morning,Thursday,14-07-2016 08:34,14-07-2016,08:34,yes,01:20,80.00
